CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,_DistrictID,_SubheadName
17788,100010029202200025,202200025,2022-06-10,1196,29,1,1,8,20,2,7,2022-05-27 15:10:30,2022-05-27 17:14:30,2022-06-10 03:58:30,12.895707,77.658354,Complainant reported Other IPC Offence at Bangalore Urban Layout on 27/05/2022. Statement recorded. Investigation initiated.,1,Other IPC Offence
17789,100010031202200019,202200019,2022-09-11,1400,31,1,1,7,19,1,7,2022-08-14 20:36:13,2022-08-14 22:21:13,2022-09-11 17:24:13,13.08966,77.644606,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,NDPS Trafficking
17790,100120118202400018,202400018,2024-02-05,78,118,1,2,2,7,1,8,2024-01-16 14:48:42,2024-01-16 15:12:42,2024-02-05 02:14:42,15.875725,77.386901,"Two suspects on a blue Apache motorcycle targeted lone elderly female walkers near Raichur Main Road, snatched gold chain from behind and fled.",12,Chain Snatching
17791,100160136202300020,202300020,2023-11-14,1662,136,1,2,3,10,3,1,2023-11-10 21:16:14,2023-11-10 21:47:14,2023-11-14 07:17:14,15.257191,74.746723,Complainant reported Eve Teasing at Uttara Kannada Bus Stand on 10/11/2023. Statement recorded. Investigation initiated.,16,Eve Teasing
17792,100100105202200020,202200020,2022-02-10,431,105,1,2,8,20,1,10,2022-01-15 12:17:41,2022-01-15 14:23:41,2022-02-10 01:07:41,16.864464,76.100009,Complainant reported Other IPC Offence at Vijayapura Main Road on 15/01/2022. Statement recorded. Investigation initiated.,10,Other IPC Offence
17793,100090097202200028,202200028,2022-08-27,882,97,1,1,3,12,2,2,2022-08-17 06:05:21,2022-08-17 08:39:21,2022-08-27 13:26:21,15.272496,75.230219,Complainant reported Sexual Assault at Dharwad Circle on 17/08/2022. Statement recorded. Investigation initiated.,9,Sexual Assault
17794,100050063202400021,202400021,2024-03-28,1369,63,1,2,1,4,1,2,2024-03-18 21:04:18,2024-03-18 22:30:18,2024-03-28 14:13:18,17.197161,77.105946,FIR registered based on complaint. Accused identified. Further investigation in progress.,5,Simple Assault
17795,100140128202400023,202400023,2024-07-05,226,128,1,2,2,8,3,4,2024-07-04 14:44:22,2024-07-04 15:23:22,2024-07-05 18:48:22,12.721312,76.79203,Complainant reported Commercial Robbery at Mandya Market on 04/07/2024. Statement recorded. Investigation initiated.,14,Commercial Robbery
17796,400090100202300002,202300002,2023-08-15,423,100,4,2,2,6,2,1,2023-07-17 17:09:25,2023-07-17 19:20:25,2023-08-15 02:01:25,15.39241,75.252253,Drilled hole near the front door wooden lock using a manual hand drill silencer setup. Gold ornaments and cash stolen.,9,House Burglary
17797,100070086202200025,202200025,2022-11-30,994,86,1,2,7,19,1,5,2022-11-19 06:46:07,2022-11-19 08:22:07,2022-11-30 22:55:07,12.874037,76.990518,Complainant reported NDPS Trafficking at Tumakuru Main Road on 19/11/2022. Statement recorded. Investigation initiated.,7,NDPS Trafficking
17798,400030044202300006,202300006,2023-12-19,166,44,4,2,5,15,1,6,2023-11-26 20:21:42,2023-11-26 22:14:42,2023-12-19 00:30:42,12.450904,76.562373,Complainant reported Atrocity (SC/ST Act) at Mysuru Market on 26/11/2023. Statement recorded. Investigation initiated.,3,Atrocity (SC/ST Act)
17799,100200150202400023,202400023,2024-11-07,1843,150,1,2,7,18,1,6,2024-10-19 20:28:20,2024-10-19 22:20:20,2024-11-07 03:29:20,14.498116,75.411512,Accused was intercepted near Davangere Main Road bus stand. Search revealed Brown Sugar concealed in bag. Quantity: 4425 grams.,20,NDPS Possession
17800,300010031202300003,202300003,2023-07-01,884,31,3,1,1,2,2,10,2023-06-17 22:05:41,2023-06-17 23:26:41,2023-07-01 09:00:41,12.75798,77.764463,Complainant reported Attempt to Murder at Bangalore Urban Main Road on 17/06/2023. Statement recorded. Investigation initiated.,1,Attempt to Murder
17801,400070085202200003,202200003,2022-04-26,1754,85,4,1,1,3,2,4,2022-04-25 07:41:30,2022-04-25 10:14:30,2022-04-26 01:39:30,13.150148,76.775385,FIR registered based on complaint. Accused identified. Further investigation in progress.,7,Grievous Hurt
17802,100060076202400018,202400018,2024-10-12,997,76,1,2,1,1,1,9,2024-09-26 02:50:06,2024-09-26 03:20:06,2024-10-12 01:23:06,13.179502,74.984921,Deceased was found with stab wounds near Dakshina Kannada Bus Stand. Old enmity suspected. Accused identified as co-worker of victim.,6,Murder
17803,800140127202200001,202200001,2022-06-27,1283,127,8,1,4,14,2,8,2022-05-31 11:39:52,2022-05-31 13:24:52,2022-06-27 20:31:52,12.249667,76.929726,Complainant reported Fraud at Mandya Circle on 31/05/2022. Statement recorded. Investigation initiated.,14,Fraud
17804,100010018202200016,202200016,2022-02-25,37,18,1,2,2,5,2,5,2022-02-25 16:26:09,2022-02-25 18:44:09,2022-02-25 17:06:09,12.707613,77.556485,Two-wheeler was parked near Bangalore Urban Layout. Ignition bypassed using duplicate key. Vehicle stolen between 09:00 and 21:00.,1,Vehicle Theft
17805,100090098202200029,202200029,2022-07-06,576,98,1,2,1,2,1,5,2022-06-28 09:30:27,2022-06-28 10:55:27,2022-07-06 04:20:27,15.502897,74.805676,FIR registered based on complaint. Accused identified. Further investigation in progress.,9,Attempt to Murder
17806,800030043202300005,202300005,2023-04-29,1899,43,8,2,2,8,3,1,2023-03-31 22:51:30,2023-04-01 00:38:30,2023-04-29 13:31:30,12.481383,76.863738,FIR registered based on complaint. Accused identified. Further investigation in progress.,3,Commercial Robbery
17807,100150133202400027,202400027,2024-02-10,1310,133,1,1,2,5,1,3,2024-01-11 17:58:21,2024-01-11 20:47:21,2024-02-10 00:31:21,13.406791,74.845596,Four-wheeler stolen from apartment parking. CCTV footage shows suspect using master key device.,15,Vehicle Theft
17808,100280174202300021,202300021,2023-01-11,1313,174,1,2,2,7,3,3,2022-12-26 15:55:58,2022-12-26 18:27:58,2023-01-11 03:05:58,12.352493,77.622447,"Accused on two-wheeler approached victim near Ramanagara Circle signal, grabbed gold chain and sped away towards north.",28,Chain Snatching
17809,800100102202200003,202200003,2022-04-05,1540,102,8,2,3,12,4,10,2022-04-05 21:37:31,2022-04-05 21:52:31,2022-04-05 01:04:31,16.807369,75.476186,Complainant reported Sexual Assault at Vijayapura Main Road on 05/04/2022. Statement recorded. Investigation initiated.,10,Sexual Assault
17810,100040060202200023,202200023,2022-03-20,1345,60,1,2,7,18,4,8,2022-02-23 20:06:42,2022-02-23 22:00:42,2022-03-20 06:08:42,15.886159,74.684067,Accused was intercepted near Belagavi Layout bus stand. Search revealed Heroin concealed in vehicle seat. Quantity: 4444 grams.,4,NDPS Possession
17811,100080089202400024,202400024,2024-01-29,1465,89,1,2,3,11,1,9,2024-01-08 10:08:18,2024-01-08 11:13:18,2024-01-29 15:45:18,14.057987,75.296927,Complainant reported repeated assault by husband and in-laws over dowry demands. Injuries documented.,8,Domestic Violence
17812,100010031202300025,202300025,2023-07-13,1461,31,1,2,1,3,2,10,2023-07-06 19:04:52,2023-07-06 20:12:52,2023-07-13 02:40:52,13.161009,77.579435,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Grievous Hurt
17813,100010014202200030,202200030,2022-12-28,142,14,1,2,3,12,1,9,2022-12-08 10:05:34,2022-12-08 10:15:34,2022-12-28 21:45:34,13.096901,77.394212,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Sexual Assault
17814,300010007202200008,202200008,2022-03-24,783,7,3,2,6,17,2,7,2022-03-13 19:02:21,2022-03-13 21:29:21,2022-03-24 14:23:21,13.233078,77.640279,Complainant reported Online Harassment at Bangalore Urban Circle on 13/03/2022. Statement recorded. Investigation initiated.,1,Online Harassment
17815,100010007202300024,202300024,2023-07-21,1545,7,1,2,2,8,3,2,2023-07-21 10:59:51,2023-07-21 13:43:51,2023-07-21 04:04:51,13.268806,77.210883,Complainant reported Commercial Robbery at Bangalore Urban Circle on 21/07/2023. Statement recorded. Investigation initiated.,1,Commercial Robbery
17816,300070086202200005,202200005,2022-10-20,993,86,3,1,3,12,1,4,2022-10-04 11:20:24,2022-10-04 11:26:24,2022-10-20 16:28:24,12.987545,77.040993,Complainant reported Sexual Assault at Tumakuru Circle on 04/10/2022. Statement recorded. Investigation initiated.,7,Sexual Assault
17817,400040053202300003,202300003,2023-01-21,854,53,4,2,1,1,2,5,2022-12-23 13:10:37,2022-12-23 15:38:37,2023-01-21 05:31:37,16.216606,74.988403,Victim attacked with sharp weapon during altercation over land dispute. Succumbed to injuries at hospital.,4,Murder
17818,100160136202200026,202200026,2022-06-25,1987,136,1,2,7,18,1,6,2022-06-05 12:55:10,2022-06-05 13:05:10,2022-06-25 12:40:10,14.571593,74.699762,Accused was intercepted near Uttara Kannada Bus Stand bus stand. Search revealed Heroin concealed in vehicle seat. Quantity: 2778 grams.,16,NDPS Possession
17819,300250165202300007,202300007,2023-06-24,11,165,3,2,3,10,2,7,2023-06-15 01:26:54,2023-06-15 02:01:54,2023-06-24 16:17:54,11.964888,77.122739,FIR registered based on complaint. Accused identified. Further investigation in progress.,25,Eve Teasing
17820,100110113202300022,202300022,2023-10-27,1177,113,1,2,7,18,1,7,2023-10-21 23:10:02,2023-10-21 23:38:02,2023-10-27 14:43:02,15.360641,76.6428,During routine vehicle check accused found with MDMA packets. No valid permit produced.,11,NDPS Possession
17821,100270171202300034,202300034,2023-04-20,159,171,1,2,1,1,4,1,2023-03-30 20:13:11,2023-03-30 20:27:11,2023-04-20 14:23:11,13.153048,77.627271,Victim attacked with sharp weapon during altercation over land dispute. Succumbed to injuries at hospital.,27,Murder
17822,300130120202200009,202200009,2022-01-09,1005,120,3,2,1,4,1,8,2021-12-15 09:59:58,2021-12-15 11:09:58,2022-01-09 14:11:58,13.205998,76.015745,FIR registered based on complaint. Accused identified. Further investigation in progress.,13,Simple Assault
17823,100200151202300022,202300022,2023-10-02,92,151,1,2,1,2,1,9,2023-09-27 09:54:11,2023-09-27 12:21:11,2023-10-02 20:28:11,14.163054,76.004937,Complainant reported Attempt to Murder at Davangere Layout on 27/09/2023. Statement recorded. Investigation initiated.,20,Attempt to Murder
17824,100220156202400025,202400025,2024-05-30,1394,156,1,1,3,10,2,2,2024-05-29 09:16:22,2024-05-29 12:13:22,2024-05-30 07:49:22,14.701433,75.719465,FIR registered based on complaint. Accused identified. Further investigation in progress.,22,Eve Teasing
17825,100050068202400019,202400019,2024-10-05,426,68,1,1,3,12,1,8,2024-09-15 20:25:30,2024-09-15 21:29:30,2024-10-05 17:58:30,17.106554,77.390039,Complainant reported Sexual Assault at Kalaburagi Circle on 15/09/2024. Statement recorded. Investigation initiated.,5,Sexual Assault
17826,100010018202400028,202400028,2024-10-31,1827,18,1,2,8,20,1,4,2024-10-14 01:12:55,2024-10-14 03:06:55,2024-10-31 02:41:55,13.185239,77.916524,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Other IPC Offence
17827,100010023202200027,202200027,2022-09-07,213,23,1,2,2,5,1,9,2022-08-13 12:41:33,2022-08-13 15:28:33,2022-09-07 00:55:33,12.714391,78.041715,Four-wheeler stolen from apartment parking. CCTV footage shows suspect using master key device.,1,Vehicle Theft
17828,100080091202300017,202300017,2023-11-27,1341,91,1,2,2,6,2,10,2023-11-01 20:08:22,2023-11-01 20:51:22,2023-11-27 15:43:22,13.626763,75.515647,Drilled hole near the front door wooden lock using a manual hand drill silencer setup. Gold ornaments and cash stolen.,8,House Burglary
17829,300200147202400005,202400005,2024-08-21,478,147,3,2,6,17,1,3,2024-08-05 20:34:37,2024-08-05 21:31:37,2024-08-21 19:35:37,14.790564,76.048492,FIR registered based on complaint. Accused identified. Further investigation in progress.,20,Online Harassment
17830,100180142202400023,202400023,2024-04-14,611,142,1,2,2,5,1,4,2024-03-20 20:12:21,2024-03-20 20:21:21,2024-04-14 09:21:21,12.02771,76.090753,Four-wheeler stolen from apartment parking. CCTV footage shows suspect using master key device.,18,Vehicle Theft
17831,100090099202300019,202300019,2023-12-15,201,99,1,2,3,12,2,4,2023-11-29 19:09:12,2023-11-29 19:46:12,2023-12-15 18:17:12,15.543889,74.90375,FIR registered based on complaint. Accused identified. Further investigation in progress.,9,Sexual Assault
17832,400050068202400001,202400001,2024-12-15,531,68,4,1,2,7,4,2,2024-12-11 18:45:13,2024-12-11 19:06:13,2024-12-15 06:03:13,16.944198,76.942988,"Accused on two-wheeler approached victim near Kalaburagi Layout signal, grabbed gold chain and sped away towards west.",5,Chain Snatching
17833,300170139202400011,202400011,2024-11-22,527,139,3,1,2,6,1,6,2024-11-16 06:30:49,2024-11-16 08:32:49,2024-11-22 11:40:49,13.275243,75.811077,Drilled hole near the front door wooden lock using a manual hand drill. Stole cash and valuables during midnight hours.,17,House Burglary
17834,100030042202200025,202200025,2022-07-14,1223,42,1,1,1,2,1,9,2022-06-25 06:42:27,2022-06-25 06:52:27,2022-07-14 21:49:27,11.8995,76.534736,FIR registered based on complaint. Accused identified. Further investigation in progress.,3,Attempt to Murder
17835,100150130202300023,202300023,2023-01-02,17,130,1,2,4,13,1,7,2022-12-12 00:18:31,2022-12-12 01:58:31,2023-01-02 04:51:31,13.460976,75.211216,FIR registered based on complaint. Accused identified. Further investigation in progress.,15,Cheating
17836,100030051202200023,202200023,2022-03-25,1737,51,1,2,6,16,4,5,2022-03-13 17:08:21,2022-03-13 18:46:21,2022-03-25 00:17:21,12.24448,77.000225,"Caller posed as KYC officer of HDFC bank. Victim shared OTP and Rs 143,000 was debited.",3,Cyber Fraud
17837,300180142202400007,202400007,2024-02-14,1359,142,3,1,5,15,2,6,2024-02-05 06:46:45,2024-02-05 08:10:45,2024-02-14 02:44:45,12.534337,75.865346,Complainant reported Atrocity (SC/ST Act) at Kodagu Layout on 05/02/2024. Statement recorded. Investigation initiated.,18,Atrocity (SC/ST Act)
17838,100310182202200025,202200025,2022-04-27,962,182,1,2,1,2,2,2,2022-04-22 11:06:47,2022-04-22 13:13:47,2022-04-27 05:06:47,17.657315,77.27728,FIR registered based on complaint. Accused identified. Further investigation in progress.,31,Attempt to Murder
17839,800110111202400002,202400002,2024-06-14,1897,111,8,2,8,20,2,5,2024-06-12 03:17:21,2024-06-12 04:28:21,2024-06-14 09:05:21,15.293785,76.789776,FIR registered based on complaint. Accused identified. Further investigation in progress.,11,Other IPC Offence
17840,300030044202300006,202300006,2023-01-25,704,44,3,2,1,2,2,7,2023-01-21 23:06:39,2023-01-21 23:22:39,2023-01-25 05:46:39,12.141959,76.594247,FIR registered based on complaint. Accused identified. Further investigation in progress.,3,Attempt to Murder
17841,100070084202300031,202300031,2023-12-17,156,84,1,2,3,12,1,3,2023-12-03 16:48:56,2023-12-03 18:05:56,2023-12-17 13:36:56,13.296942,77.326192,Complainant reported Sexual Assault at Tumakuru Bus Stand on 03/12/2023. Statement recorded. Investigation initiated.,7,Sexual Assault
17842,100010028202300031,202300031,2023-08-02,1055,28,1,2,2,9,3,5,2023-07-19 22:56:40,2023-07-19 23:28:40,2023-08-02 16:25:40,12.845226,77.79491,Complainant reported Pickpocketing at Bangalore Urban Circle on 19/07/2023. Statement recorded. Investigation initiated.,1,Pickpocketing
17843,100200147202300021,202300021,2023-07-01,1123,147,1,2,5,15,4,1,2023-06-09 22:49:18,2023-06-10 01:25:18,2023-07-01 20:56:18,14.574326,75.503301,Complainant reported Atrocity (SC/ST Act) at Davangere Layout on 09/06/2023. Statement recorded. Investigation initiated.,20,Atrocity (SC/ST Act)
17844,100190145202300031,202300031,2023-03-13,1442,145,1,2,2,8,3,6,2023-02-21 19:29:05,2023-02-21 21:32:05,2023-03-13 00:13:05,14.298727,75.73106,Complainant reported Commercial Robbery at Chitradurga Market on 21/02/2023. Statement recorded. Investigation initiated.,19,Commercial Robbery
17845,400130123202400006,202400006,2024-11-24,1791,123,4,1,2,6,1,7,2024-11-19 06:32:57,2024-11-19 08:11:57,2024-11-24 00:25:57,12.779494,76.216169,Drilled hole near the front door wooden lock using a manual hand drill. Stole cash and valuables during midnight hours.,13,House Burglary
17846,100040061202200019,202200019,2022-07-28,212,61,1,2,7,18,1,9,2022-07-01 21:49:54,2022-07-01 22:29:54,2022-07-28 17:39:54,15.847039,74.055727,During routine vehicle check accused found with Ganja packets. No valid permit produced.,4,NDPS Possession
17847,100110112202300028,202300028,2023-12-04,908,112,1,2,3,10,1,2,2023-11-18 21:38:14,2023-11-18 23:31:14,2023-12-04 21:32:14,14.85961,76.269172,FIR registered based on complaint. Accused identified. Further investigation in progress.,11,Eve Teasing
17848,300130123202300004,202300004,2023-11-21,1558,123,3,2,2,9,1,2,2023-11-13 19:18:07,2023-11-13 21:17:07,2023-11-21 06:18:07,12.667659,76.245166,Complainant reported Pickpocketing at Hassan Layout on 13/11/2023. Statement recorded. Investigation initiated.,13,Pickpocketing
17849,400150133202200001,202200001,2022-06-10,1407,133,4,1,7,19,2,10,2022-05-18 21:50:10,2022-05-19 00:27:10,2022-06-10 08:10:10,13.201542,74.784586,Complainant reported NDPS Trafficking at Udupi Main Road on 18/05/2022. Statement recorded. Investigation initiated.,15,NDPS Trafficking
17850,300210154202200012,202200012,2022-10-22,1632,154,3,1,8,20,3,9,2022-10-01 23:04:49,2022-10-01 23:53:49,2022-10-22 20:39:49,15.420011,75.639046,Complainant reported Other IPC Offence at Gadag Main Road on 01/10/2022. Statement recorded. Investigation initiated.,21,Other IPC Offence
17851,100010032202400026,202400026,2024-01-04,131,32,1,2,1,1,1,4,2023-12-16 19:20:37,2023-12-16 20:42:37,2024-01-04 19:28:37,13.227383,77.543872,Victim attacked with sharp weapon during altercation over land dispute. Succumbed to injuries at hospital.,1,Murder
17852,300020036202200008,202200008,2022-10-31,180,36,3,2,2,8,2,2,2022-10-05 13:43:41,2022-10-05 15:10:41,2022-10-31 13:00:41,13.334667,76.977664,FIR registered based on complaint. Accused identified. Further investigation in progress.,2,Commercial Robbery
