CSID,CaseMasterID,csdate,cstype,PolicePersonID
7052,23934,2023-03-20,A,848
7053,23935,2023-07-18,A,1422
7054,23937,2023-02-10,A,1791
7055,23938,2024-07-31,A,707
7056,23939,2023-04-06,A,269
7057,23940,2024-05-19,A,950
7058,23942,2025-08-01,A,1359
7059,23950,2022-11-06,B,12
7060,23951,2023-05-21,C,779
7061,23954,2023-01-12,A,375
7062,23955,2023-07-24,B,279
7063,23957,2023-12-25,A,654
7064,23959,2024-02-18,C,1669
7065,23963,2024-04-17,A,711
7066,23966,2024-02-09,A,102
7067,23972,2025-04-30,A,1270
7068,23983,2025-02-02,C,260
7069,23985,2025-04-28,A,1313
7070,23989,2024-08-12,A,1277
7071,23990,2022-11-15,A,380
7072,23991,2024-12-31,A,1880
7073,23996,2024-10-02,C,269
7074,23997,2023-12-14,C,53
7075,24001,2023-12-07,A,912
7076,24002,2024-02-04,A,142
7077,24006,2023-04-21,A,926
7078,24009,2023-11-21,A,1663
7079,24010,2024-05-27,A,1325
7080,24014,2024-06-11,A,1447
7081,24017,2025-03-14,A,932
7082,24019,2023-07-12,B,254
7083,24021,2024-07-19,A,291
7084,24022,2023-09-08,B,1524
7085,24023,2025-04-30,B,307
7086,24024,2023-08-08,A,827
7087,24025,2023-12-13,A,865
7088,24027,2024-02-16,B,1023
7089,24028,2023-02-13,A,705
7090,24029,2025-03-18,A,1190
7091,24032,2022-11-24,B,115
7092,24033,2023-03-13,A,1070
7093,24035,2023-01-23,A,1242
7094,24038,2022-10-27,A,1334
7095,24039,2025-02-14,C,1014
7096,24041,2023-04-01,C,348
7097,24044,2023-01-08,A,541
7098,24045,2023-03-22,A,1420
7099,24049,2024-11-14,A,355
7100,24050,2025-01-11,A,649
7101,24054,2024-12-29,C,482
7102,24057,2025-06-12,A,1440
7103,24058,2023-11-27,A,1950
7104,24060,2023-12-10,A,1088
7105,24061,2024-09-02,A,376
7106,24062,2024-07-01,A,1804
7107,24069,2023-06-02,C,1456
7108,24074,2023-09-15,A,348
7109,24075,2024-03-17,A,424
7110,24083,2025-02-24,B,1668
7111,24086,2023-07-16,C,1352
7112,24088,2024-10-20,B,705
7113,24089,2023-01-27,A,1428
7114,24094,2024-11-23,A,90
7115,24096,2024-09-11,B,652
7116,24100,2023-10-12,A,1943
7117,24102,2024-02-29,A,1679
7118,24105,2023-12-24,A,1275
7119,24106,2023-12-29,A,250
7120,24111,2025-01-16,C,1250
7121,24113,2023-02-09,A,40
7122,24114,2024-11-08,A,1857
7123,24115,2023-06-20,A,1801
7124,24117,2024-11-20,A,1631
7125,24120,2025-01-25,C,871
7126,24122,2024-04-22,C,1985
7127,24126,2023-10-03,A,1280
7128,24133,2024-03-15,A,431
7129,24136,2022-09-26,C,821
7130,24139,2024-06-07,A,627
7131,24142,2022-07-10,C,530
7132,24144,2025-02-11,A,1430
7133,24147,2023-09-17,C,1252
7134,24163,2024-11-08,A,1994
7135,24176,2023-04-16,A,315
7136,24178,2024-04-18,A,1404
7137,24181,2023-12-17,B,1463
7138,24190,2022-10-12,A,994
7139,24198,2024-02-17,A,325
7140,24204,2025-09-15,A,540
7141,24207,2023-01-18,A,1330
7142,24214,2024-05-30,C,549
7143,24222,2022-11-12,A,288
7144,24223,2022-12-08,A,960
7145,24227,2025-06-27,A,1068
7146,24228,2025-07-08,A,858
7147,24231,2024-04-18,C,578
7148,24234,2023-10-26,A,300
7149,24236,2024-08-05,A,87
7150,24238,2025-03-22,B,1933
7151,24243,2022-12-16,A,1908
7152,24247,2025-03-23,A,212
7153,24248,2022-09-22,C,314
7154,24252,2022-07-23,A,801
7155,24254,2023-02-18,A,1103
7156,24257,2025-05-28,C,1338
7157,24259,2024-02-28,C,1549
7158,24270,2024-06-24,C,138
7159,24276,2023-10-17,C,1476
7160,24277,2023-11-12,A,217
7161,24279,2024-01-04,C,1437
7162,24281,2023-05-22,A,1396
7163,24283,2022-06-07,A,705
7164,24284,2022-08-13,A,1120
7165,24293,2025-03-15,C,251
7166,24295,2025-03-03,A,1906
7167,24296,2022-11-11,A,1478
7168,24297,2025-05-01,C,1392
7169,24298,2023-10-29,A,705
7170,24312,2023-08-30,A,1884
7171,24313,2023-10-10,A,267
7172,24316,2024-05-02,C,644
7173,24319,2024-07-16,A,11
7174,24323,2023-03-30,A,1095
7175,24327,2024-06-10,A,1871
7176,24330,2022-12-28,A,1792
7177,24331,2024-09-05,A,871
7178,24332,2023-11-13,A,1672
7179,24334,2024-12-14,C,1159
7180,24337,2022-11-14,A,33
7181,24347,2023-11-13,C,1364
7182,24349,2024-03-02,A,418
7183,24353,2023-06-13,A,968
7184,24355,2023-01-12,A,15
7185,24357,2022-12-27,A,1571
7186,24364,2024-12-17,A,705
7187,24370,2023-01-07,A,367
7188,24371,2024-12-08,A,729
7189,24374,2023-06-19,B,1673
7190,24375,2024-09-14,A,1446
7191,24376,2023-03-02,A,411
7192,24377,2022-05-03,A,1034
7193,24380,2023-01-18,A,1270
7194,24386,2023-02-24,A,1330
7195,24388,2023-10-06,B,1419
7196,24389,2023-06-03,B,88
7197,24391,2023-07-07,A,639
7198,24393,2022-09-14,A,1527
7199,24394,2024-10-01,A,1526
7200,24396,2023-09-24,A,731
7201,24399,2024-07-09,A,1193
7202,24402,2022-12-15,A,110
7203,24403,2022-10-26,B,23
7204,24411,2025-01-04,A,696
7205,24417,2023-09-30,A,658
7206,24419,2025-11-17,B,328
7207,24425,2024-06-16,A,1787
7208,24427,2023-06-07,A,320
7209,24428,2024-04-02,B,789
7210,24433,2022-03-21,A,1459
7211,24436,2024-09-14,A,212
7212,24446,2023-09-11,A,238
7213,24447,2025-05-14,A,1224
7214,24448,2024-07-30,A,1050
7215,24449,2022-12-22,A,329
7216,24452,2024-01-11,A,1646
7217,24453,2023-03-29,C,831
7218,24456,2023-06-08,B,1562
7219,24459,2023-12-09,A,955
7220,24460,2025-04-05,C,1155
7221,24467,2023-02-04,A,1115
7222,24485,2024-08-26,A,933
7223,24488,2024-09-16,A,1128
7224,24489,2023-01-24,A,219
7225,24492,2022-09-11,C,1954
7226,24495,2022-09-27,A,687
7227,24497,2023-01-18,A,1413
7228,24499,2023-04-25,A,415
7229,24502,2024-07-12,B,1599
7230,24505,2023-05-08,A,649
7231,24509,2024-05-21,C,1627
7232,24512,2023-01-17,C,1624
7233,24517,2024-04-09,A,777
7234,24520,2023-12-05,A,288
7235,24522,2023-11-05,C,552
7236,24523,2024-02-13,A,1907
7237,24527,2024-12-15,A,897
7238,24528,2025-04-08,A,1225
7239,24530,2025-03-20,A,1738
7240,24531,2024-10-19,A,863
7241,24534,2022-11-24,A,1503
7242,24538,2024-10-17,A,160
7243,24541,2022-12-24,A,194
7244,24545,2022-12-09,A,1223
7245,24546,2025-04-05,A,1305
7246,24555,2024-07-12,A,1342
7247,24563,2024-04-06,A,1727
7248,24564,2023-05-19,A,976
7249,24568,2022-12-09,A,721
7250,24572,2023-04-29,A,918
7251,24575,2024-01-28,A,563
7252,24582,2023-09-11,C,1400
7253,24589,2024-06-04,A,1458
7254,24591,2024-06-22,C,782
7255,24593,2024-03-01,C,1990
7256,24597,2023-01-27,A,952
7257,24598,2024-10-24,C,441
7258,24600,2024-07-28,A,537
7259,24601,2023-03-28,B,662
7260,24608,2025-06-20,A,1680
7261,24612,2023-04-21,A,795
7262,24614,2024-10-16,A,1465
7263,24615,2022-11-23,C,1302
7264,24616,2023-01-19,C,1189
7265,24622,2025-02-24,A,566
7266,24625,2025-05-24,C,825
7267,24627,2023-03-23,A,403
7268,24641,2022-07-20,C,772
7269,24645,2023-05-06,A,718
7270,24648,2023-09-24,A,984
7271,24649,2022-10-10,A,1407
7272,24653,2023-11-14,B,762
7273,24658,2025-02-12,A,459
7274,24663,2023-12-29,A,186
7275,24667,2022-07-18,A,825
7276,24669,2025-03-06,C,1606
7277,24670,2024-07-21,A,183
7278,24672,2023-10-30,A,930
7279,24674,2025-03-20,C,1404
7280,24681,2023-04-06,C,1818
7281,24683,2024-03-05,C,833
7282,24688,2024-01-31,A,1307
7283,24693,2025-05-08,A,1409
7284,24701,2022-11-12,A,417
7285,24705,2024-06-17,C,1164
7286,24711,2024-03-30,A,1796
7287,24712,2023-01-26,A,1982
7288,24713,2025-03-06,C,292
7289,24715,2023-01-01,C,229
7290,24717,2022-11-06,A,200
7291,24718,2024-03-15,A,777
7292,24721,2025-01-11,A,135
7293,24725,2023-11-08,C,1708
7294,24730,2023-02-16,A,234
7295,24731,2025-05-14,A,763
7296,24732,2023-11-16,A,98
7297,24733,2024-07-29,A,1421
7298,24734,2024-12-09,A,1458
7299,24735,2024-12-19,A,749
7300,24736,2024-02-29,A,1241
7301,24747,2022-09-25,C,605
7302,24752,2024-11-10,A,1154
7303,24754,2023-08-15,C,808
7304,24758,2022-06-10,A,1639
7305,24759,2023-10-09,B,1256
7306,24760,2022-07-10,C,1271
7307,24774,2023-04-03,A,1462
7308,24775,2022-07-14,B,746
7309,24780,2023-11-12,C,1419
7310,24781,2023-11-24,A,640
7311,24785,2025-04-14,A,1465
7312,24786,2022-06-28,A,1106
7313,24795,2024-08-28,A,1358
7314,24801,2024-03-12,A,909
7315,24807,2025-01-02,B,1481
7316,24809,2024-05-19,A,387
7317,24810,2024-10-05,A,173
7318,24814,2023-10-31,A,692
7319,24816,2023-01-25,A,923
7320,24817,2025-08-14,A,1842
7321,24819,2023-08-04,A,1451
7322,24821,2023-09-19,A,79
7323,24823,2023-01-23,A,1361
7324,24826,2023-01-11,A,915
7325,24827,2024-02-23,A,1109
7326,24828,2022-04-03,A,1299
7327,24830,2023-09-08,C,639
7328,24838,2024-05-22,A,1036
7329,24841,2023-10-22,B,1787
7330,24842,2023-05-19,C,299
7331,24846,2025-04-05,C,1508
7332,24849,2022-10-04,A,1643
7333,24852,2023-01-17,B,1330
7334,24854,2023-08-13,A,1673
7335,24857,2024-06-08,C,1115
7336,24859,2024-08-11,A,1814
7337,24867,2024-01-30,A,1234
7338,24872,2022-09-04,A,713
7339,24875,2024-02-15,B,106
7340,24878,2024-04-05,A,711
7341,24879,2024-12-31,A,105
7342,24880,2024-10-10,A,947
7343,24881,2023-06-02,A,1061
7344,24883,2023-06-20,A,809
7345,24884,2025-01-30,A,1314
7346,24887,2022-05-25,C,679
7347,24890,2024-10-10,A,69
7348,24891,2022-04-11,A,135
7349,24899,2023-07-16,C,1648
7350,24903,2024-07-06,A,1759
7351,24908,2024-03-06,C,481
7352,24909,2022-07-22,A,631
7353,24910,2025-02-17,A,245
7354,24912,2023-04-12,C,1707
7355,24914,2024-10-29,C,127
7356,24915,2023-09-22,C,135
7357,24918,2024-03-10,A,1055
7358,24920,2023-07-15,A,736
7359,24923,2024-02-06,A,1224
7360,24925,2025-01-17,A,1894
7361,24930,2022-08-14,C,1622
7362,24936,2024-09-25,A,1095
7363,24937,2023-01-16,A,1639
7364,24938,2024-08-12,A,1563
7365,24944,2023-11-11,A,210
7366,24946,2024-04-17,A,1537
7367,24948,2024-07-22,A,558
7368,24956,2022-08-17,B,1723
7369,24957,2023-03-28,A,1529
7370,24966,2023-07-18,A,1686
7371,24971,2024-06-12,A,1102
7372,24979,2023-08-31,A,27
7373,24981,2022-09-06,A,1388
7374,24982,2023-01-31,A,1323
7375,24983,2023-12-17,A,1743
7376,24984,2022-09-19,A,459
7377,24988,2024-07-10,A,84
7378,24989,2024-04-07,A,82
7379,24993,2023-07-12,A,704
7380,24996,2025-02-25,A,1711
7381,25003,2023-02-09,A,1007
7382,25006,2023-05-29,A,591
7383,25009,2024-08-29,C,4
7384,25014,2023-08-25,A,907
7385,25019,2024-06-16,A,1126
7386,25027,2023-04-17,A,901
7387,25029,2023-07-26,A,1286
7388,25041,2024-07-16,A,555
7389,25044,2022-07-07,A,161
7390,25052,2022-03-01,A,153
7391,25053,2023-05-21,A,1984
7392,25056,2023-09-20,C,1458
7393,25058,2024-11-25,C,1002
7394,25059,2025-05-06,B,821
7395,25061,2023-09-16,A,1795
7396,25066,2024-10-16,A,1296
7397,25068,2024-01-21,C,1854
7398,25071,2023-05-03,A,460
7399,25080,2023-12-26,C,984
7400,25083,2025-05-17,A,1823
7401,25089,2022-09-03,B,380
7402,25090,2022-08-18,A,1877
7403,25093,2024-12-23,A,1766
7404,25094,2024-12-03,A,910
7405,25098,2022-09-13,B,843
7406,25104,2025-06-21,A,1805
7407,25112,2024-03-16,A,1809
7408,25113,2024-03-16,A,232
7409,25123,2025-09-08,B,250
7410,25126,2025-01-23,A,743
7411,25135,2024-08-11,C,1535
7412,25143,2024-04-27,A,47
7413,25145,2022-09-23,C,936
7414,25148,2025-02-14,A,1320
7415,25149,2023-07-13,B,1941
7416,25151,2023-10-05,B,1918
7417,25157,2025-02-26,A,722
7418,25166,2024-03-25,A,900
7419,25167,2025-02-28,A,967
7420,25173,2022-10-16,A,429
7421,25183,2022-07-18,A,821
7422,25191,2025-03-14,A,126
7423,25192,2024-04-09,B,265
7424,25198,2023-10-05,A,885
7425,25199,2025-06-07,A,710
7426,25201,2024-07-10,A,16
7427,25204,2023-10-31,B,1313
7428,25208,2023-01-01,B,1321
7429,25209,2022-09-26,A,409
7430,25211,2023-11-28,B,1419
7431,25212,2023-03-23,C,824
7432,25213,2024-02-27,A,1681
7433,25214,2025-09-28,A,1957
7434,25216,2022-09-05,A,1174
7435,25218,2024-06-26,A,1208
7436,25222,2025-09-28,A,1341
7437,25226,2022-12-09,A,1604
7438,25231,2022-09-14,A,125
7439,25233,2025-05-16,A,1550
7440,25236,2024-10-06,A,219
7441,25240,2022-12-13,A,810
7442,25244,2023-03-16,A,792
7443,25247,2023-04-14,B,802
7444,25255,2024-11-05,C,994
7445,25256,2022-10-01,C,8
7446,25264,2024-10-10,A,1016
7447,25265,2024-08-20,A,1021
7448,25275,2025-02-12,B,439
7449,25276,2025-05-29,C,1225
7450,25284,2023-01-02,A,53
7451,25285,2024-07-30,A,1247
7452,25287,2022-09-10,C,1880
7453,25288,2024-04-02,B,1172
7454,25292,2024-11-23,B,610
7455,25293,2024-11-16,A,47
7456,25298,2024-02-13,C,741
7457,25299,2024-04-27,A,1305
7458,25300,2024-07-07,A,342
7459,25303,2023-10-04,A,283
7460,25311,2023-09-17,A,1237
7461,25314,2023-04-01,C,1940
7462,25321,2022-08-09,A,573
7463,25325,2024-11-24,A,164
7464,25331,2025-01-17,A,1004
7465,25347,2024-05-13,A,1422
7466,25352,2023-01-13,B,913
7467,25358,2025-07-14,A,215
7468,25362,2022-09-14,A,445
7469,25363,2025-03-03,B,1582
7470,25364,2024-02-17,A,1078
7471,25365,2024-05-13,A,363
7472,25366,2025-03-16,C,129
7473,25369,2025-06-29,A,1890
7474,25373,2024-09-22,A,168
7475,25375,2022-08-26,A,267
7476,25378,2025-05-29,B,1567
7477,25379,2024-01-21,C,1854
7478,25380,2024-01-18,A,268
7479,25382,2024-04-30,A,1024
7480,25383,2025-03-17,A,1274
7481,25387,2022-07-10,A,1957
7482,25388,2025-09-09,A,1100
7483,25389,2024-10-13,A,789
7484,25393,2024-05-16,A,1371
7485,25396,2023-09-08,A,1542
7486,25397,2024-02-28,C,1906
7487,25400,2023-11-21,B,1501
7488,25401,2023-11-26,A,1487
7489,25404,2023-08-12,A,697
7490,25407,2023-08-13,A,1227
7491,25414,2025-06-06,A,499
7492,25419,2022-05-31,C,811
7493,25421,2024-12-31,A,403
7494,25423,2022-11-19,A,350
7495,25430,2025-02-05,C,1878
7496,25431,2022-05-20,A,65
7497,25444,2022-04-30,C,334
7498,25447,2025-03-25,A,1236
7499,25449,2022-04-19,A,381
7500,25451,2025-06-21,A,694
7501,25452,2024-07-27,A,635
7502,25454,2024-09-16,A,1115
7503,25455,2024-03-27,C,518
7504,25456,2025-01-09,A,1192
7505,25459,2024-02-06,A,35
7506,25460,2023-08-07,A,1768
7507,25461,2024-04-28,A,1382
7508,25471,2024-10-06,A,1984
7509,25480,2023-07-03,A,1224
7510,25482,2025-03-28,A,1788
7511,25491,2024-10-02,B,924
7512,25492,2023-06-02,C,1276
7513,25494,2023-06-26,A,1184
7514,25495,2024-12-23,A,662
7515,25500,2024-06-23,A,1534
7516,25506,2023-10-04,C,1749
7517,25508,2022-10-19,A,518
7518,25510,2024-04-26,C,126
7519,25513,2023-06-10,A,1727
7520,25514,2022-04-07,A,1715
7521,25516,2024-03-23,A,1456
7522,25517,2023-02-09,B,347
7523,25519,2024-12-05,A,469
7524,25520,2025-04-04,A,561
7525,25521,2022-07-09,A,323
7526,25522,2024-01-08,C,658
7527,25523,2024-03-20,A,719
7528,25526,2024-07-12,A,1459
7529,25528,2023-08-12,A,1735
7530,25529,2023-03-29,B,1634
7531,25531,2023-06-07,A,1872
7532,25536,2024-08-21,A,1868
7533,25539,2022-12-25,A,1409
7534,25542,2022-08-22,A,1736
7535,25545,2023-04-13,A,467
7536,25547,2024-07-09,A,588
7537,25552,2024-09-15,A,1218
7538,25554,2022-10-14,A,23
7539,25557,2022-10-30,A,1707
7540,25566,2024-12-04,A,1941
7541,25568,2025-05-18,A,1467
7542,25575,2024-03-07,A,1308
7543,25576,2024-01-09,C,1930
7544,25577,2023-03-26,C,123
7545,25580,2022-07-25,C,385
7546,25582,2024-05-09,A,842
7547,25583,2024-06-19,A,1428
7548,25587,2023-04-20,A,111
7549,25589,2023-01-07,B,736
7550,25594,2023-03-23,A,660
7551,25595,2022-07-08,A,1622
7552,25599,2023-12-18,C,369
7553,25600,2023-01-09,A,1868
7554,25601,2025-04-21,C,1202
7555,25604,2025-08-27,A,1760
7556,25606,2025-02-03,A,1019
7557,25609,2023-10-21,A,710
7558,25621,2025-03-29,B,1017
7559,25625,2023-11-29,A,739
7560,25626,2022-06-11,A,1501
7561,25628,2023-01-01,A,724
7562,25629,2024-04-23,C,1093
7563,25631,2025-05-15,C,1046
7564,25635,2023-02-22,C,1005
7565,25637,2023-07-30,A,1453
7566,25647,2024-10-02,A,702
7567,25657,2024-05-20,A,93
7568,25658,2025-04-14,A,758
7569,25659,2024-02-04,B,211
7570,25662,2022-05-04,A,1706
7571,25664,2024-12-10,A,469
7572,25668,2025-05-26,A,1411
7573,25669,2022-07-17,B,1076
7574,25674,2024-07-07,C,1508
7575,25677,2025-01-07,A,777
7576,25682,2023-02-01,C,1554
7577,25685,2025-03-08,A,360
7578,25687,2023-11-05,A,1169
7579,25689,2024-08-20,A,736
7580,25693,2023-02-14,C,270
7581,25699,2023-12-06,A,1090
7582,25700,2024-05-26,A,1784
7583,25702,2024-07-02,C,1325
7584,25703,2023-01-16,C,761
7585,25704,2024-01-10,A,705
7586,25715,2025-05-31,A,600
7587,25716,2024-07-31,A,849
7588,25719,2023-03-23,A,240
7589,25723,2022-09-09,A,120
7590,25725,2024-07-06,A,470
7591,25726,2023-10-17,A,655
7592,25728,2022-07-24,B,1520
7593,25729,2023-12-17,B,855
7594,25735,2023-06-05,A,304
7595,25742,2023-12-13,B,1057
7596,25753,2022-10-04,C,1319
7597,25754,2023-10-08,C,278
7598,25755,2024-08-27,B,494
7599,25758,2022-11-02,A,435
7600,25759,2022-09-30,C,1818
7601,25760,2022-08-29,A,367
7602,25761,2023-04-25,A,316
7603,25762,2024-12-05,A,1164
7604,25763,2024-12-27,A,898
7605,25770,2025-04-10,B,1802
7606,25771,2024-09-29,A,1931
7607,25772,2024-05-13,A,1913
7608,25774,2025-01-25,A,1723
7609,25777,2024-10-01,A,1879
7610,25778,2024-01-14,A,1078
7611,25779,2024-08-28,A,1545
7612,25783,2025-06-12,A,1901
7613,25788,2024-12-12,A,1191
7614,25791,2023-07-12,A,411
7615,25792,2024-10-11,A,1774
7616,25793,2025-07-19,A,973
7617,25805,2024-08-24,A,231
7618,25807,2023-10-06,A,631
7619,25810,2025-04-20,C,959
7620,25811,2022-09-17,A,641
7621,25813,2025-07-26,A,177
7622,25814,2023-01-27,C,323
7623,25816,2023-04-19,A,1797
7624,25819,2023-12-13,A,336
7625,25821,2025-04-05,A,1709
7626,25826,2024-11-18,A,495
7627,25840,2023-04-26,B,952
7628,25845,2024-04-04,A,401
7629,25855,2023-07-27,A,1918
7630,25857,2024-04-29,C,858
7631,25878,2024-06-10,C,1932
7632,25893,2025-05-05,C,1048
7633,25896,2024-01-01,B,329
7634,25900,2023-12-28,A,477
7635,25904,2025-05-26,A,1372
7636,25905,2022-11-03,A,1347
7637,25906,2022-09-27,A,568
7638,25908,2025-04-24,A,1562
7639,25909,2024-08-29,C,1556
7640,25912,2024-09-27,C,1357
7641,25913,2024-03-23,A,1788
7642,25916,2023-04-18,A,439
7643,25919,2024-02-05,C,1702
7644,25921,2022-11-24,A,1773
7645,25924,2025-04-10,A,848
7646,25926,2022-10-09,A,1503
7647,25927,2024-06-19,C,732
7648,25931,2022-04-26,A,546
7649,25933,2023-10-12,C,1228
7650,25934,2025-01-09,A,1749
7651,25935,2024-06-27,A,1412
7652,25937,2024-05-03,A,841
7653,25939,2023-03-02,A,1247
7654,25943,2022-12-31,A,567
7655,25947,2024-03-10,C,1794
7656,25949,2024-09-28,A,1690
7657,25952,2025-06-03,A,1243
7658,25956,2024-10-18,A,2
7659,25958,2025-05-15,C,1271
7660,25961,2024-03-14,A,1520
7661,25963,2023-01-31,A,1215
7662,25964,2022-08-30,A,1221
7663,25967,2025-04-12,A,1266
7664,25969,2023-02-28,A,792
7665,25975,2022-10-24,A,769
7666,25976,2023-05-26,B,854
7667,25977,2023-10-06,B,1567
7668,25978,2023-11-03,A,513
7669,25980,2024-05-10,A,685
7670,25988,2022-12-16,C,500
7671,25989,2024-03-10,A,613
7672,25991,2023-12-10,C,1904
7673,25992,2022-11-13,A,1200
7674,25997,2023-10-27,A,707
7675,25998,2023-01-24,A,1073
7676,26000,2022-04-30,A,7
7677,26001,2023-04-20,C,1000
7678,26005,2025-04-17,A,1527
7679,26006,2023-02-13,A,141
7680,26013,2024-06-09,C,325
7681,26017,2022-07-21,A,691
7682,26019,2025-05-14,C,1860
7683,26026,2022-12-11,A,166
7684,26039,2025-02-14,C,1458
7685,26045,2024-10-02,A,1567
7686,26047,2022-08-18,A,568
7687,26049,2023-08-08,A,104
7688,26050,2024-04-29,B,1994
7689,26053,2022-12-22,A,1247
7690,26054,2024-04-07,C,1458
7691,26055,2022-09-30,A,1575
7692,26062,2023-09-26,C,1429
7693,26063,2024-05-05,B,1143
7694,26066,2024-07-20,A,183
7695,26067,2024-06-24,C,608
7696,26072,2022-12-03,A,525
7697,26073,2025-03-03,B,1320
7698,26075,2023-11-29,A,41
7699,26079,2024-07-21,A,808
7700,26080,2023-05-27,C,1367
7701,26081,2023-09-18,A,705
7702,26083,2023-11-19,C,1545
7703,26086,2025-03-30,A,43
7704,26093,2024-07-17,A,1284
7705,26094,2025-07-08,C,831
7706,26095,2024-07-08,A,1060
7707,26100,2023-02-19,A,1527
7708,26102,2022-12-28,A,1368
7709,26119,2022-12-30,A,474
7710,26120,2023-04-15,A,1090
7711,26121,2025-02-16,A,72
7712,26124,2023-02-21,A,485
7713,26127,2022-07-13,A,1263
7714,26130,2022-12-19,A,1481
7715,26135,2022-07-08,C,1943
7716,26138,2024-08-04,C,1766
7717,26139,2022-08-25,A,1165
7718,26141,2025-02-01,C,105
7719,26142,2025-06-05,A,248
7720,26144,2024-04-14,B,1050
7721,26147,2023-05-25,A,921
7722,26155,2025-06-29,A,295
7723,26160,2023-09-22,A,1307
7724,26162,2023-01-12,A,1361
7725,26163,2023-04-24,A,209
7726,26167,2024-11-06,B,1518
7727,26168,2023-08-14,A,1335
7728,26169,2024-07-03,C,964
7729,26170,2024-08-08,B,859
7730,26172,2023-03-11,C,1301
7731,26173,2022-07-15,A,1261
7732,26179,2024-08-17,A,1444
7733,26180,2025-04-21,A,1945
7734,26185,2025-04-28,C,244
7735,26186,2025-02-27,A,1889
7736,26194,2025-03-26,A,541
7737,26196,2025-01-14,A,131
7738,26205,2025-04-11,A,444
7739,26206,2024-02-14,C,1534
7740,26208,2025-04-24,A,1537
7741,26211,2023-01-18,A,519
7742,26212,2024-10-30,A,1695
7743,26221,2023-06-11,A,697
7744,26223,2023-02-11,B,924
7745,26230,2024-01-03,A,1854
7746,26231,2024-07-05,A,74
7747,26233,2025-02-24,A,213
7748,26238,2022-10-08,C,1871
7749,26239,2023-02-09,A,848
7750,26243,2022-07-19,C,339
7751,26245,2022-09-02,A,859
7752,26254,2023-04-16,A,1498
7753,26255,2024-04-18,A,1186
7754,26259,2024-03-16,C,860
7755,26260,2024-08-06,A,376
7756,26264,2023-09-28,B,1460
7757,26268,2024-12-21,A,660
7758,26269,2023-10-06,A,1886
7759,26270,2023-03-22,A,1743
7760,26272,2025-02-27,B,1416
7761,26274,2025-10-07,A,1329
7762,26275,2024-07-22,A,695
7763,26285,2023-08-20,A,1467
7764,26288,2025-01-18,A,462
7765,26291,2023-05-26,C,375
7766,26296,2024-08-15,C,1731
7767,26299,2023-05-13,A,1979
7768,26301,2024-09-20,A,886
7769,26305,2025-04-18,C,1682
7770,26306,2024-09-28,A,956
7771,26307,2024-03-04,A,122
7772,26311,2024-10-20,C,1200
7773,26313,2024-11-09,A,1007
7774,26320,2024-12-08,C,351
7775,26322,2024-12-27,A,399
7776,26324,2024-03-05,A,924
7777,26334,2024-12-16,A,1929
7778,26336,2024-02-09,A,1298
7779,26343,2025-03-28,A,547
7780,26345,2023-05-10,A,1968
7781,26350,2024-03-14,A,553
7782,26351,2024-01-04,A,1284
7783,26353,2022-09-02,A,1262
7784,26356,2023-09-05,C,1894
7785,26360,2024-01-11,A,1549
7786,26362,2024-12-29,C,978
7787,26365,2024-11-04,A,121
7788,26372,2025-01-26,C,423
7789,26374,2023-01-25,A,306
7790,26376,2023-04-11,C,546
7791,26378,2024-01-05,A,1962
7792,26382,2025-06-01,A,196
7793,26387,2024-02-25,A,1131
7794,26393,2024-02-07,A,1072
7795,26396,2023-07-20,A,576
7796,26397,2023-07-11,A,596
7797,26400,2024-04-26,B,1113
7798,26401,2024-04-25,C,404
7799,26404,2023-08-18,A,1410
7800,26408,2024-08-25,B,1682
7801,26410,2025-03-23,C,124
7802,26416,2022-11-27,B,1349
7803,26417,2024-07-07,B,1378
7804,26421,2025-03-31,A,165
7805,26423,2023-10-30,A,109
7806,26425,2022-09-06,A,1002
7807,26435,2022-07-15,C,1364
7808,26436,2024-06-25,B,1724
7809,26440,2024-01-28,C,1816
7810,26441,2022-08-31,A,1972
7811,26446,2022-10-21,B,1394
7812,26449,2024-01-11,A,738
7813,26450,2022-11-14,A,571
7814,26452,2023-02-04,A,1228
7815,26453,2024-06-27,B,1508
7816,26454,2023-06-21,A,1962
7817,26455,2023-05-08,A,302
7818,26456,2025-02-09,A,1111
7819,26462,2023-07-09,C,1911
7820,26463,2025-09-09,B,354
7821,26464,2023-11-18,A,390
7822,26473,2023-01-05,A,549
7823,26474,2025-06-11,C,1476
7824,26476,2023-02-25,A,55
7825,26479,2023-03-27,A,1060
7826,26480,2024-11-06,A,1931
7827,26482,2024-05-17,A,1912
7828,26484,2024-09-10,A,778
7829,26488,2024-02-05,C,467
7830,26489,2023-10-26,C,1511
7831,26491,2024-06-06,A,1897
7832,26494,2025-06-28,A,597
7833,26496,2024-02-09,A,569
7834,26497,2022-08-03,A,1715
7835,26499,2024-01-21,A,1194
