ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
21040,31882,1,2024-04-25,1,1,20,1291,6,51027,1,0
21041,31883,1,2023-09-09,1,11,109,1299,2,51029,1,0
21042,31890,1,2022-05-18,1,20,151,584,1,51043,1,0
21043,31891,2,2022-11-09,1,1,21,1493,6,51045,1,0
21044,31892,1,2024-11-13,1,1,30,134,8,51046,1,0
21045,31894,1,2024-04-03,1,20,151,563,2,51051,1,0
21046,31895,1,2024-02-02,1,25,165,1481,3,51052,1,0
21047,31898,1,2023-12-21,1,19,145,1676,2,51056,1,0
21048,31899,1,2023-08-04,1,7,86,1110,8,51057,1,0
21049,31900,1,2022-11-30,1,27,172,1774,9,51060,1,0
21050,31901,1,2022-08-21,1,24,161,1418,3,51063,1,0
21051,31902,2,2022-02-12,1,5,64,302,6,51064,1,0
21052,31904,1,2022-12-02,1,30,181,325,3,51069,1,0
21053,31906,1,2022-12-09,1,9,94,935,9,51073,1,0
21054,31907,1,2024-02-28,1,11,109,950,7,51076,1,0
21055,31908,1,2023-11-01,1,25,166,1133,4,51078,1,0
21056,31910,1,2023-06-18,1,1,22,1511,4,51083,1,0
21057,31911,1,2024-01-02,1,2,38,1909,8,51086,1,0
21058,31912,1,2022-04-21,1,22,156,959,7,51090,1,0
21059,31913,1,2024-01-23,1,13,124,722,10,51091,1,0
21060,31916,1,2024-06-22,1,25,164,681,7,51096,1,0
21061,31920,1,2023-05-25,1,1,13,698,6,51100,1,0
21062,31921,1,2024-12-08,1,29,176,1664,9,51101,1,0
21063,31922,1,2024-03-12,1,26,168,38,10,51102,1,0
21064,31925,1,2024-08-05,1,13,124,129,10,51107,1,0
21065,31927,1,2022-07-01,1,7,86,811,7,51109,1,0
21066,31928,1,2024-05-16,1,7,81,1759,4,51110,1,0
21067,31929,2,2024-12-05,1,28,173,1999,8,51111,1,0
21068,31932,1,2023-12-27,1,6,76,1128,1,51115,1,0
21069,31933,1,2024-10-28,1,1,13,1912,3,51119,1,0
21070,31935,1,2022-07-08,1,22,155,397,9,51122,1,0
21071,31938,1,2022-06-24,1,6,71,1122,6,51125,1,0
21072,31939,1,2024-02-23,1,1,24,1990,4,51127,1,1
21073,31942,1,2024-07-21,1,13,124,1334,5,51134,1,0
21074,31943,1,2023-01-05,1,11,113,1406,6,51137,1,0
21075,31944,1,2022-10-27,1,1,20,1172,2,51138,1,0
21076,31945,1,2022-11-07,1,3,42,798,3,51139,1,0
21077,31946,1,2024-03-12,1,1,14,151,7,51140,1,0
21078,31947,1,2022-11-27,1,6,76,1128,6,51142,1,0
21079,31948,1,2023-08-21,1,18,142,215,2,51143,1,0
21080,31948,1,2023-09-13,1,18,142,215,2,51144,1,0
21081,31950,1,2024-01-12,1,1,10,1903,6,51148,1,0
21082,31953,1,2023-08-08,1,3,40,1211,5,51152,1,0
21083,31956,1,2023-12-19,1,1,5,1966,7,51155,1,0
21084,31957,1,2022-09-11,1,29,178,116,7,51158,1,0
21085,31958,1,2024-01-13,1,2,39,756,1,51159,1,0
21086,31960,1,2023-03-23,1,10,103,856,7,51161,1,1
21087,31962,1,2024-11-26,1,1,7,1545,2,51166,1,0
21088,31964,1,2022-07-26,1,14,126,1426,4,51168,1,0
21089,31967,1,2022-10-16,1,14,127,885,4,51174,1,0
21090,31968,1,2024-04-28,1,7,86,1416,5,51175,1,0
21091,31969,1,2023-01-21,1,1,32,1246,9,51176,1,0
21092,31970,1,2024-06-07,1,20,147,478,7,51177,1,0
21093,31973,1,2024-05-26,1,1,1,1498,8,51181,1,0
21094,31976,1,2022-05-22,1,14,127,1562,2,51187,1,0
21095,31977,1,2024-07-13,1,2,34,892,10,51188,1,0
21096,31978,1,2023-07-24,1,3,40,717,1,51189,1,0
21097,31979,1,2024-11-25,1,15,131,33,1,51191,1,0
21098,31982,1,2024-04-19,1,1,9,780,1,51194,1,0
21099,31983,1,2024-07-22,1,29,178,116,3,51198,1,0
21100,31984,1,2022-11-25,1,6,76,1863,1,51199,1,0
21101,31985,1,2024-05-31,1,6,76,1863,7,51203,1,0
21102,31986,1,2023-05-07,1,17,138,832,10,51204,1,0
21103,31987,1,2024-05-15,1,10,106,594,7,51205,1,0
21104,31991,1,2023-02-24,1,14,127,1562,3,51209,1,0
21105,31993,1,2023-06-08,1,31,184,746,9,51211,1,0
21106,31999,1,2023-06-20,1,1,9,1906,7,51223,1,0
21107,32002,1,2024-09-05,1,8,87,175,10,51229,1,0
21108,32003,1,2023-12-05,1,1,30,1823,5,51230,1,0
21109,32004,2,2024-07-25,1,11,111,43,9,51231,1,0
21110,32005,1,2024-03-21,1,27,171,1162,8,51232,1,0
21111,32009,1,2023-06-28,1,10,104,1947,10,51238,1,0
21112,32012,1,2022-04-15,1,3,46,291,6,51242,1,0
21113,32013,1,2022-06-23,1,24,162,750,5,51244,1,0
21114,32017,1,2024-10-01,1,6,79,1971,1,51251,1,0
21115,32020,1,2022-06-17,1,17,139,1437,8,51254,1,0
21116,32021,1,2022-04-03,1,24,163,1723,7,51255,1,0
21117,32022,2,2023-04-05,1,11,114,1413,10,51257,1,0
21118,32023,2,2024-09-20,1,21,154,1057,9,51258,1,0
21119,32027,1,2022-04-08,1,20,149,172,9,51262,1,0
21120,32028,1,2023-12-06,1,19,144,1991,5,51263,1,0
21121,32029,2,2024-09-14,1,1,27,1006,7,51264,1,0
21122,32032,1,2023-08-01,1,24,161,992,8,51270,1,0
21123,32034,1,2023-01-20,1,14,128,108,5,51276,1,0
21124,32035,2,2023-12-24,1,4,57,759,6,51277,1,0
21125,32036,1,2023-07-28,1,14,128,900,10,51278,1,0
21126,32036,1,2023-06-25,1,14,128,900,10,51279,1,0
21127,32037,1,2024-08-20,1,15,130,946,6,51280,1,0
21128,32043,1,2022-09-01,1,1,26,393,7,51289,1,0
21129,32044,1,2023-02-15,1,24,161,1766,2,51290,1,0
21130,32045,1,2024-04-15,1,1,24,1431,3,51292,1,0
21131,32046,1,2022-07-18,1,3,46,499,4,51293,1,0
21132,32048,1,2024-02-26,1,1,18,1864,6,51295,1,0
21133,32048,1,2024-02-24,1,1,18,1864,6,51296,1,0
21134,32049,1,2024-01-16,1,1,23,1732,10,51297,1,0
21135,32049,1,2024-03-13,1,1,23,1732,10,51298,1,0
21136,32050,1,2024-05-22,1,1,14,151,8,51299,1,0
21137,32050,1,2024-06-28,1,1,14,151,8,51300,1,0
21138,32051,1,2023-01-10,1,7,86,1837,6,51301,1,0
21139,32052,2,2024-03-22,1,13,121,1865,3,51302,1,0
21140,32055,2,2022-06-03,1,2,36,189,6,51306,1,0
21141,32055,1,2022-05-20,1,2,36,189,6,51307,1,0
21142,32056,2,2024-01-16,1,4,58,991,1,51308,1,0
21143,32057,1,2023-08-19,1,6,72,728,9,51309,1,0
21144,32058,1,2023-08-12,1,15,133,1021,3,51310,1,0
21145,32059,1,2024-08-24,1,20,148,1289,7,51311,1,1
21146,32060,1,2023-06-02,1,6,75,1524,2,51312,1,0
21147,32061,1,2023-07-01,1,18,141,904,6,51314,1,0
21148,32063,1,2023-06-22,1,4,52,652,1,51317,1,0
21149,32064,1,2023-05-20,1,3,49,1688,2,51319,1,0
21150,32065,1,2024-08-06,1,5,64,302,7,51320,1,0
21151,32066,1,2023-09-21,1,30,181,784,9,51321,1,0
21152,32068,1,2023-06-19,1,3,42,1490,4,51323,1,0
21153,32069,1,2023-06-02,1,21,154,820,3,51325,1,0
21154,32073,1,2024-02-17,1,16,137,965,4,51329,1,0
21155,32075,1,2024-02-06,1,12,119,1252,7,51331,1,0
21156,32076,1,2022-09-07,1,30,179,1679,8,51332,1,0
21157,32077,1,2024-07-30,1,12,119,1028,9,51333,1,0
21158,32078,1,2022-10-19,1,9,95,1013,2,51334,1,0
21159,32079,1,2024-05-21,1,18,141,412,9,51335,1,0
21160,32081,1,2025-01-07,1,29,178,1193,9,51338,1,0
21161,32082,1,2022-07-01,1,15,133,216,2,51340,1,0
21162,32083,1,2024-04-24,1,24,161,1191,2,51341,1,0
21163,32084,1,2022-09-01,1,13,120,1580,7,51342,1,0
21164,32085,2,2022-02-23,1,2,39,417,10,51344,1,0
21165,32086,1,2023-01-29,1,31,183,210,4,51345,1,0
21166,32086,2,2022-12-11,1,31,183,210,4,51346,1,0
21167,32087,1,2023-10-30,1,1,18,1237,3,51347,1,0
21168,32090,1,2025-01-23,1,1,18,1768,1,51353,1,0
21169,32091,1,2025-02-28,1,13,123,1157,10,51354,1,0
21170,32091,1,2025-01-05,1,13,123,1157,10,51355,1,0
21171,32093,1,2023-10-27,1,10,107,929,1,51357,1,0
21172,32095,1,2024-01-25,1,28,173,1854,9,51360,1,0
21173,32096,1,2023-12-19,1,27,171,159,1,51361,1,0
21174,32097,1,2022-07-09,1,1,1,1105,6,51362,1,0
21175,32099,1,2024-07-08,1,1,17,971,4,51365,1,0
21176,32101,1,2022-03-27,1,21,152,1919,5,51367,1,0
21177,32102,1,2024-02-26,1,1,32,131,6,51368,1,0
21178,32106,1,2023-04-16,1,7,86,196,1,51376,1,0
21179,32107,1,2022-05-18,1,28,175,1379,7,51377,1,0
21180,32108,1,2024-09-17,1,11,113,469,1,51379,1,0
21181,32109,1,2023-04-21,1,14,129,1773,6,51380,1,0
21182,32112,1,2023-11-05,1,26,169,314,9,51385,1,0
21183,32113,1,2024-08-03,1,5,65,1354,8,51386,1,0
21184,32114,1,2024-09-07,1,1,3,1160,8,51387,1,0
21185,32115,1,2022-08-07,1,11,114,1095,8,51390,1,0
21186,32117,1,2022-04-04,1,18,143,60,6,51393,1,0
21187,32117,2,2022-04-28,1,18,143,60,6,51394,1,0
21188,32119,1,2022-11-18,1,10,101,940,5,51396,1,0
21189,32121,2,2023-10-02,1,3,40,135,7,51398,1,0
21190,32123,1,2022-01-14,1,6,75,1524,6,51400,1,0
21191,32127,2,2024-09-15,1,3,51,96,4,51406,1,0
21192,32127,1,2024-10-21,1,3,51,96,4,51407,1,0
21193,32128,1,2023-06-29,1,1,6,458,3,51408,1,0
21194,32128,1,2023-09-09,1,1,6,458,3,51409,1,0
21195,32130,1,2023-12-20,1,24,163,434,2,51411,1,0
21196,32131,1,2022-05-28,1,17,138,1655,8,51413,1,0
21197,32132,1,2023-07-25,1,2,35,547,8,51414,1,0
21198,32133,1,2023-10-27,1,2,36,1838,7,51415,1,0
21199,32138,2,2024-02-13,1,18,141,1618,2,51422,1,0
21200,32139,1,2024-07-10,1,7,86,1059,7,51425,1,0
21201,32139,1,2024-07-08,1,7,86,1059,7,51426,1,0
21202,32143,1,2023-07-25,1,4,59,1591,6,51431,1,0
21203,32145,1,2023-12-30,1,1,3,1217,5,51433,1,0
21204,32146,1,2024-08-28,1,4,59,564,3,51434,1,0
21205,32147,1,2024-07-06,1,12,115,1792,10,51435,1,0
21206,32148,1,2022-04-02,1,11,114,562,6,51436,1,0
21207,32149,1,2022-02-28,1,1,14,142,4,51440,1,0
21208,32151,1,2024-01-15,1,1,5,290,2,51442,1,0
21209,32152,1,2023-03-13,1,15,131,841,4,51443,1,0
21210,32154,1,2024-03-22,1,4,54,1753,10,51447,1,0
21211,32155,1,2022-08-08,1,5,64,1626,4,51450,1,0
21212,32157,1,2022-09-02,1,17,138,316,7,51453,1,1
21213,32159,1,2022-05-22,1,1,4,1245,7,51455,1,0
21214,32161,1,2023-07-23,1,3,41,62,5,51461,1,0
21215,32162,1,2024-06-29,1,24,163,1995,5,51465,1,0
21216,32162,1,2024-08-08,1,24,163,1995,5,51466,1,0
21217,32163,1,2024-09-03,1,6,73,176,7,51467,1,0
21218,32163,2,2024-08-19,1,6,73,176,7,51468,1,0
21219,32166,1,2023-05-02,1,2,39,1163,3,51473,1,0
21220,32170,2,2023-01-03,1,2,37,973,8,51480,1,0
21221,32172,2,2024-04-06,1,12,116,94,4,51483,1,0
21222,32173,1,2023-12-13,1,4,55,1234,3,51486,1,0
21223,32173,1,2024-02-17,1,4,55,1234,3,51487,1,0
21224,32174,1,2025-01-24,1,1,27,1610,8,51489,1,0
21225,32175,2,2024-04-14,1,1,21,157,4,51490,1,0
21226,32179,1,2023-04-14,1,20,151,1405,9,51497,1,0
21227,32179,2,2023-06-06,1,20,151,1405,9,51498,1,0
21228,32186,1,2024-11-13,1,1,30,1484,8,51509,1,0
21229,32186,1,2024-10-02,1,1,30,1484,8,51510,1,0
21230,32188,1,2024-08-02,1,6,75,1003,9,51512,1,0
21231,32189,1,2022-05-30,1,12,118,621,5,51514,1,0
21232,32192,1,2024-05-01,1,14,129,1142,6,51520,1,0
21233,32198,1,2023-01-01,1,2,39,319,1,51529,1,0
21234,32200,1,2022-06-15,1,30,181,1468,7,51533,1,0
21235,32202,1,2025-01-04,1,10,104,1456,6,51537,1,0
21236,32204,1,2024-04-23,1,4,61,730,7,51539,1,0
21237,32204,1,2024-03-10,1,4,61,730,7,51540,1,0
21238,32205,1,2023-03-25,1,24,161,1324,3,51542,1,0
21239,32207,1,2024-12-31,1,1,9,1985,3,51547,1,0
21240,32208,1,2024-11-16,1,1,9,557,8,51548,1,0
21241,32209,1,2023-01-28,1,29,176,1809,8,51550,1,0
21242,32210,1,2024-05-21,1,1,27,1610,6,51552,1,0
21243,32216,1,2024-09-12,1,12,116,80,3,51562,1,0
21244,32218,1,2024-07-11,1,12,119,1895,5,51566,1,0
21245,32222,1,2024-10-15,1,17,139,495,10,51571,1,0
21246,32224,1,2023-12-08,1,19,146,402,10,51576,1,0
21247,32228,1,2022-07-15,1,3,46,699,6,51585,1,0
21248,32229,1,2022-08-26,1,7,81,990,6,51586,1,1
21249,32230,1,2024-11-05,1,2,38,1909,2,51587,1,0
21250,32232,1,2023-05-29,1,12,119,1895,8,51593,1,0
21251,32233,1,2024-02-04,1,21,154,1266,3,51594,1,0
21252,32235,2,2023-12-06,1,22,157,1421,10,51598,1,0
21253,32235,1,2023-11-02,1,22,157,1421,10,51599,1,0
21254,32236,1,2022-07-08,1,3,45,1071,1,51600,1,0
21255,32237,2,2024-05-04,1,3,50,1953,10,51602,1,0
21256,32239,2,2024-01-02,1,1,10,1417,6,51605,1,0
21257,32240,1,2023-09-28,1,13,123,1336,1,51606,1,0
21258,32242,1,2025-01-27,1,18,143,516,2,51609,1,0
21259,32244,2,2024-09-10,1,5,66,1894,9,51613,1,0
21260,32245,1,2023-07-20,1,2,37,1609,6,51614,1,0
21261,32245,2,2023-08-06,1,2,37,1609,6,51615,1,0
21262,32249,1,2024-02-03,1,21,154,354,2,51620,1,0
21263,32250,1,2023-05-10,1,14,127,970,9,51622,1,0
21264,32252,2,2023-01-30,1,22,155,99,3,51624,1,0
21265,32253,1,2022-10-26,1,7,83,1054,10,51626,1,0
21266,32254,1,2023-08-22,1,10,101,69,9,51627,1,0
21267,32255,1,2024-02-21,1,12,119,1252,4,51631,1,0
21268,32256,1,2024-02-29,1,22,155,729,1,51633,1,0
21269,32257,1,2022-04-26,1,8,88,1940,6,51635,1,0
21270,32258,1,2022-08-30,1,30,180,461,6,51636,1,0
21271,32261,1,2023-01-21,1,10,104,1571,9,51641,1,0
21272,32264,1,2023-04-11,1,17,139,1798,8,51647,1,0
21273,32264,1,2023-04-16,1,17,139,1798,8,51648,1,0
21274,32265,2,2023-11-20,1,17,138,1260,6,51650,1,0
21275,32266,1,2022-07-14,1,9,97,181,2,51652,1,0
21276,32268,1,2024-07-12,1,31,182,1543,3,51654,1,0
21277,32269,1,2023-09-04,1,2,36,1092,1,51655,1,0
21278,32270,1,2022-08-06,1,7,83,1767,3,51656,1,0
21279,32273,1,2022-06-14,1,29,178,1204,2,51664,1,0
21280,32277,2,2024-04-22,1,27,172,1774,8,51672,1,0
21281,32278,1,2023-06-16,1,12,118,1492,7,51673,1,0
21282,32278,1,2023-05-12,1,12,118,1492,7,51674,1,0
21283,32279,2,2022-09-21,1,16,135,1175,5,51675,1,0
21284,32280,1,2024-09-29,1,24,163,1561,9,51676,1,0
21285,32281,2,2023-03-23,1,29,176,1812,1,51677,1,0
21286,32282,2,2023-06-22,1,11,109,840,6,51678,1,0
21287,32284,1,2023-01-08,1,18,142,1269,10,51682,1,0
21288,32285,1,2024-09-06,1,4,53,854,2,51683,1,0
21289,32286,1,2024-10-23,1,4,59,1780,6,51684,1,1
21290,32287,1,2024-12-07,1,4,54,1518,3,51685,1,0
21291,32290,2,2024-06-12,1,30,180,1249,6,51689,1,0
21292,32292,1,2023-11-03,1,1,3,1868,3,51692,1,0
21293,32293,1,2025-01-17,1,17,138,1267,9,51693,1,0
21294,32294,1,2022-12-07,1,1,1,16,8,51694,1,0
21295,32296,1,2024-09-30,1,11,114,1001,2,51697,1,0
21296,32298,1,2023-11-16,1,8,91,686,9,51700,1,0
21297,32299,1,2025-01-12,1,1,19,1586,8,51702,1,0
21298,32300,2,2023-10-20,1,8,91,1129,8,51704,1,0
21299,32301,1,2024-04-15,1,25,166,795,6,51708,1,0
21300,32303,1,2022-12-01,1,29,178,979,1,51712,1,0
21301,32305,1,2024-01-02,1,21,152,1919,5,51717,1,0
21302,32306,2,2023-09-11,1,3,46,699,7,51718,1,0
21303,32307,2,2023-02-14,1,19,145,632,8,51719,1,0
21304,32308,1,2023-12-27,1,10,101,1918,4,51720,1,0
21305,32308,1,2024-01-09,1,10,101,1918,4,51721,1,0
21306,32309,1,2023-04-23,1,29,176,197,7,51723,1,0
21307,32312,1,2023-04-30,1,8,87,175,7,51726,1,0
21308,32313,1,2024-05-10,1,9,97,401,5,51727,1,1
21309,32314,1,2024-01-14,1,25,165,1481,9,51728,1,0
21310,32314,1,2023-12-01,1,25,165,1481,9,51729,1,0
21311,32315,1,2024-05-16,1,15,131,1016,9,51730,1,0
21312,32317,1,2024-04-04,1,3,47,81,2,51734,1,0
21313,32318,2,2023-05-23,1,22,157,317,4,51735,1,0
21314,32321,1,2024-05-05,1,15,130,1127,7,51741,1,0
21315,32322,1,2023-08-07,1,18,142,1138,7,51742,1,0
21316,32322,2,2023-05-18,1,18,142,1138,7,51743,1,0
21317,32323,1,2022-03-19,1,3,48,1214,3,51745,1,0
21318,32324,1,2024-06-23,1,29,178,311,4,51747,1,0
21319,32325,2,2024-08-17,1,18,142,1359,1,51748,1,0
21320,32325,1,2024-11-04,1,18,142,1359,1,51749,1,0
21321,32326,2,2024-08-27,1,24,162,1422,7,51750,1,0
21322,32326,1,2024-09-26,1,24,162,1422,7,51751,1,0
21323,32329,1,2023-08-08,1,2,36,189,2,51755,1,0
21324,32330,1,2024-06-27,1,1,30,15,4,51758,1,0
21325,32330,1,2024-06-21,1,1,30,15,4,51759,1,0
21326,32331,1,2023-11-05,1,1,15,1151,7,51761,1,0
21327,32332,1,2023-05-10,1,10,104,1883,1,51764,1,0
21328,32333,1,2022-04-21,1,4,61,730,1,51768,1,0
21329,32333,1,2022-04-29,1,4,61,730,1,51769,1,0
21330,32334,1,2022-11-16,1,8,89,571,8,51771,1,0
21331,32335,2,2023-02-12,1,3,40,1549,5,51772,1,0
21332,32336,1,2024-12-23,1,3,44,56,3,51773,1,0
21333,32337,1,2024-03-27,1,18,142,411,10,51774,1,0
21334,32338,1,2023-02-24,1,5,62,298,3,51775,1,0
21335,32339,2,2022-05-23,1,29,178,1621,3,51777,1,0
21336,32342,1,2024-01-18,1,10,102,838,5,51783,1,0
21337,32343,1,2022-09-13,1,9,94,1505,10,51784,1,0
21338,32346,1,2022-10-06,1,14,125,718,6,51787,1,0
21339,32347,1,2022-09-10,1,28,175,1388,4,51789,1,0
21340,32348,2,2022-09-17,1,10,104,1806,6,51790,1,0
21341,32354,1,2022-04-26,1,15,131,1391,1,51799,1,0
21342,32355,1,2022-04-03,1,20,148,1393,9,51800,1,0
21343,32356,1,2023-06-14,1,6,75,313,10,51802,1,0
21344,32357,2,2024-11-07,1,31,182,234,8,51804,1,0
21345,32357,2,2024-10-14,1,31,182,234,8,51805,1,0
21346,32359,1,2024-04-14,1,2,39,756,9,51809,1,0
21347,32362,2,2024-12-02,1,29,176,1700,5,51817,1,0
21348,32363,2,2022-11-14,1,25,164,445,2,51821,1,0
21349,32364,2,2023-04-02,1,6,79,1971,3,51825,1,0
21350,32367,1,2024-09-16,1,1,30,1823,10,51828,1,0
21351,32367,1,2024-09-27,1,1,30,1823,10,51829,1,0
21352,32368,1,2024-06-16,1,9,99,998,10,51830,1,0
21353,32371,1,2023-11-28,1,18,142,371,9,51833,1,0
21354,32372,1,2023-06-22,1,5,64,1167,2,51834,1,0
21355,32373,1,2023-03-07,1,5,67,1238,6,51835,1,0
21356,32374,1,2022-05-02,1,1,17,1551,5,51837,1,0
21357,32377,1,2022-08-07,1,31,184,1735,4,51842,1,0
21358,32378,1,2025-03-14,1,20,149,172,4,51843,1,0
21359,32380,1,2024-09-22,1,5,63,1395,9,51850,1,0
21360,32382,1,2024-08-21,1,3,43,1401,6,51852,1,0
21361,32383,2,2022-03-27,1,5,65,1624,10,51853,1,0
21362,32389,1,2022-06-14,1,31,182,1913,7,51863,1,0
21363,32391,1,2022-08-15,1,29,178,1631,7,51865,1,0
21364,32393,1,2023-05-16,1,27,171,44,3,51868,1,0
21365,32394,1,2024-12-26,1,1,25,758,5,51869,1,0
21366,32395,1,2024-10-06,1,3,40,1173,9,51871,1,0
21367,32396,1,2023-12-13,1,1,19,743,2,51873,1,0
21368,32399,1,2024-09-10,1,18,141,1842,7,51880,1,0
21369,32400,1,2022-03-26,1,1,21,1734,6,51881,1,0
21370,32401,1,2023-05-04,1,3,44,1443,2,51883,1,0
21371,32402,1,2023-04-16,1,1,22,1197,8,51886,1,0
21372,32403,2,2022-11-27,1,7,86,993,8,51887,1,0
21373,32404,2,2024-10-04,1,10,101,69,6,51888,1,0
21374,32405,1,2024-08-20,1,1,31,884,8,51889,1,0
21375,32410,1,2025-03-21,1,1,16,775,9,51899,1,0
21376,32412,1,2024-08-22,1,10,105,1427,1,51901,1,0
21377,32413,1,2024-01-29,1,6,73,1500,5,51902,1,0
21378,32414,1,2022-12-19,1,6,71,339,6,51904,1,0
21379,32415,1,2024-09-13,1,1,25,1220,10,51905,1,0
21380,32415,1,2024-08-11,1,1,25,1220,10,51906,1,0
21381,32416,1,2024-06-21,1,24,162,1934,7,51907,1,0
21382,32418,1,2024-07-07,1,7,84,1765,5,51910,1,0
21383,32425,1,2024-06-11,1,14,126,659,7,51917,1,0
21384,32428,1,2023-06-09,1,8,91,227,6,51923,1,0
21385,32428,1,2023-07-04,1,8,91,227,6,51924,1,0
21386,32429,1,2024-01-26,1,2,36,1092,4,51925,1,0
21387,32431,1,2022-09-19,1,12,116,888,3,51929,1,0
21388,32432,1,2024-09-13,1,8,87,175,3,51930,1,0
21389,32433,1,2022-08-15,1,1,31,1615,4,51934,1,0
21390,32434,2,2024-12-29,1,25,166,277,1,51935,1,0
21391,32435,1,2024-03-23,1,6,75,414,4,51936,1,0
21392,32435,2,2024-03-13,1,6,75,414,4,51937,1,0
21393,32436,2,2023-11-28,1,15,133,474,1,51938,1,0
21394,32437,1,2024-10-16,1,24,161,1603,8,51939,1,0
21395,32439,1,2022-12-25,1,10,101,848,2,51941,1,0
21396,32440,1,2024-04-28,1,21,152,901,7,51942,1,0
21397,32442,1,2024-05-11,1,23,159,1807,3,51945,1,0
21398,32444,2,2022-05-19,1,19,145,1442,9,51947,1,0
21399,32445,1,2023-07-04,1,20,149,1788,3,51948,1,0
21400,32445,1,2023-04-25,1,20,149,1788,3,51949,1,0
21401,32447,2,2024-04-09,1,16,137,1355,8,51951,1,0
21402,32447,1,2024-04-21,1,16,137,1355,8,51952,1,0
21403,32448,1,2024-03-13,1,21,152,901,9,51953,1,0
21404,32451,1,2022-09-09,1,28,175,1379,10,51959,1,0
21405,32453,1,2023-07-21,1,10,105,1427,5,51962,1,0
21406,32454,1,2024-10-04,1,4,55,1276,6,51963,1,0
21407,32454,1,2024-11-26,1,4,55,1276,6,51964,1,0
21408,32456,1,2022-07-05,1,1,20,1023,1,51966,1,0
21409,32457,1,2023-08-22,1,9,96,483,8,51967,1,0
21410,32458,1,2024-04-30,1,8,90,1375,7,51969,1,0
21411,32459,1,2023-06-11,1,11,111,736,4,51970,1,0
21412,32464,1,2024-05-28,1,7,85,1893,10,51975,1,0
21413,32466,1,2023-08-09,1,7,80,177,5,51977,1,0
21414,32469,1,2024-06-11,1,10,107,1938,9,51983,1,1
21415,32471,1,2022-07-24,1,3,48,1652,3,51988,1,0
21416,32474,1,2023-01-05,1,13,123,1791,10,51992,1,0
21417,32475,1,2024-12-12,1,8,90,673,6,51995,1,0
21418,32476,1,2024-10-30,1,1,8,1532,3,51997,1,0
21419,32476,1,2024-09-12,1,1,8,1532,3,51998,1,0
21420,32477,1,2024-02-14,1,3,45,1041,1,51999,1,0
21421,32477,1,2024-02-04,1,3,45,1041,1,52000,1,0
21422,32478,1,2022-02-07,1,15,134,1831,8,52002,1,0
21423,32480,1,2023-03-15,1,3,44,8,10,52004,1,0
21424,32481,1,2023-05-15,1,6,74,1954,9,52006,1,0
21425,32482,1,2023-07-13,1,1,32,666,5,52009,1,0
21426,32483,1,2023-04-21,1,3,45,1642,3,52010,1,0
21427,32483,1,2023-04-11,1,3,45,1642,3,52011,1,0
21428,32484,1,2025-01-09,1,6,76,1941,10,52013,1,0
21429,32485,1,2023-03-03,1,12,117,262,2,52014,1,0
21430,32489,1,2024-08-20,1,21,154,1659,1,52026,1,0
21431,32491,1,2022-09-21,1,1,13,662,10,52029,1,0
21432,32492,1,2024-09-05,1,7,83,1201,4,52031,1,0
21433,32494,1,2025-03-11,1,10,106,862,4,52034,1,0
21434,32496,1,2024-04-12,1,1,10,1417,7,52036,1,0
21435,32497,1,2022-07-25,1,21,153,590,2,52037,1,0
21436,32499,2,2022-06-28,1,1,12,119,3,52040,1,0
21437,32501,1,2024-02-07,1,5,69,1483,6,52043,1,0
21438,32502,1,2023-01-06,1,29,178,1058,5,52047,1,0
21439,32504,1,2023-05-02,1,6,71,146,10,52050,1,0
21440,32504,2,2023-05-06,1,6,71,146,10,52051,1,0
21441,32505,1,2023-11-20,1,16,136,1582,1,52053,1,0
21442,32506,1,2022-07-23,1,9,98,237,7,52054,1,0
21443,32507,1,2022-10-14,1,28,175,266,7,52055,1,0
21444,32508,1,2022-10-12,1,20,150,737,10,52056,1,0
21445,32510,1,2024-01-28,1,4,52,921,10,52063,1,0
21446,32511,1,2024-04-16,1,22,156,427,3,52064,1,0
21447,32513,1,2022-09-08,1,1,28,1731,10,52066,1,0
21448,32514,1,2022-11-12,1,18,142,215,8,52067,1,0
21449,32515,1,2024-01-11,1,1,30,482,5,52069,1,0
21450,32516,1,2023-08-11,1,25,165,1772,9,52070,1,0
21451,32517,1,2022-08-11,1,28,174,1313,9,52072,1,0
21452,32518,1,2024-01-06,1,4,54,55,9,52074,1,0
21453,32519,1,2024-10-26,1,6,76,1941,1,52075,1,0
21454,32520,1,2024-02-06,1,15,134,493,10,52076,1,1
21455,32521,2,2022-10-12,1,29,176,1815,3,52077,1,0
21456,32522,1,2024-01-10,1,30,180,1249,7,52081,1,0
21457,32522,1,2023-11-24,1,30,180,1249,7,52082,1,0
21458,32523,1,2024-11-23,1,15,134,1462,5,52083,1,0
21459,32526,1,2023-11-22,1,3,51,96,6,52090,1,0
21460,32527,1,2024-01-27,1,27,170,52,6,52091,1,0
21461,32528,1,2022-02-09,1,7,84,1573,9,52092,1,0
21462,32529,1,2022-05-02,1,7,82,303,2,52093,1,0
21463,32530,1,2024-09-17,1,8,89,223,3,52097,1,0
21464,32533,1,2022-10-14,1,1,32,1751,3,52104,1,0
21465,32534,2,2024-08-25,1,15,133,370,1,52106,1,0
